"id" "time" "y1" "y2" "y3" "y4" "y5" "y6"
3 179 -0.64511 0.85215 0.74606 0.52988 -1.146 0.38612
3 180 -0.37888 -0.85686 -0.92088 -0.044927 -0.30648 0.014718
3 181 -0.096128 0.48762 0.16616 -0.99551 -0.72237 -0.58692
3 182 0.20749 -0.47984 -0.74902 -0.69793 -1.3247 -0.99601
3 183 -1.1332 -0.98371 -0.82363 -0.24686 0.76472 0.04135
3 184 -0.016764 -0.72463 -0.11869 0.69237 0.2803 -0.20727
3 185 -0.65421 -0.72978 0.12101 -0.48274 -0.41547 0.22643
3 186 1.1142 0.86676 0.85162 1.8072 1.2062 1.2671
3 187 1.3294 0.73463 1.283 0.41165 -0.22153 -0.087537
3 188 -0.13146 0.87664 0.57798 1.3133 0.90082 1.681
3 189 0.68833 -0.0014671 0.46315 -0.35925 -0.26373 -0.44
3 190 0.49537 -1.194 -0.51735 -0.032242 0.80025 0.76986
3 191 -0.24415 -0.23943 0.54268 0.37763 -0.16996 -0.048978
3 192 0.40043 1.2659 1.0226 0.89679 0.82484 0.70021
3 193 0.13556 -0.61349 -0.43536 0.56213 0.46336 0.7518
3 194 -0.88567 -0.22817 -0.52367 0.6854 0.56508 0.61583
3 195 -0.9181 -0.24126 -0.8392 -0.34071 -0.43898 -0.10081
3 196 -0.016077 -0.1517 -0.63778 -1.0966 -1.5321 -0.88661
3 197 -0.040534 -0.22451 0.34687 -0.53311 -0.09766 0.071497
3 198 0.44552 0.72788 0.7611 0.61628 1.5545 0.72674
3 199 -0.04129 0.88685 1.1405 -0.27139 -0.0024659 -0.33283
3 200 0.94553 1.5451 1.4605 1.5827 1.6698 0.98529
3 201 0.092973 1.3136 1.0753 0.35332 0.72941 0.79165
3 202 0.98823 2.054 1.6984 -0.16856 -0.14589 0.18986
3 203 1.2491 0.52652 0.64413 0.55448 1.4734 1.1864
3 204 -0.46359 0.097369 -0.31174 0.83531 0.91706 0.73704
3 205 0.46031 1.038 0.41751 0.7814 0.5804 0.1824
3 206 -1.2477 0.14814 -0.22414 -0.31018 0.019328 0.55185
3 207 -1.2197 -2.022 -1.3331 1.1166 0.34827 0.65411
3 208 0.10179 -0.69662 -1.0495 0.90742 1.4632 1.7275
3 209 -0.48596 -0.28735 -0.47803 0.94164 0.64595 1.0492
3 210 -0.33101 -0.058499 0.31874 0.66497 -0.030428 -0.47015
3 211 0.42915 -0.07742 -0.071208 0.036973 0.32448 0.46565
3 212 -0.75572 -0.78434 -0.32242 -0.22499 -0.43917 -0.36779
3 213 0.3269 0.59989 0.46168 -0.50317 -0.84086 -0.55637
3 214 0.59643 0.94546 0.80768 0.43159 1.0587 0.19187
3 215 -0.18553 -0.55909 -0.7279 -0.13802 0.43843 -0.086776
3 216 0.64799 -0.11196 0.15151 0.3262 -0.10276 -0.1179
3 217 -1.2763 -1.3495 -1.6375 -0.2141 0.15424 -0.5708
3 218 0.58693 0.5947 0.57283 0.97708 0.23218 0.53536
3 219 0.28344 0.32661 -0.46092 0.44019 0.24543 0.022878
3 220 -1.0031 -0.83428 -1.2228 -0.49684 -1.4943 -0.70324
3 221 -0.62865 -0.40479 -0.36759 1.2013 2.4653 1.6705
3 222 -1.773 -1.8569 -1.4981 -0.064092 -0.074901 -0.3064
3 223 1.7612 -0.1179 -0.089994 1.9424 1.9668 1.898
3 224 -1.1101 -2.2252 -2.7788 1.3454 1.1428 0.57058
3 225 -0.79375 -1.4128 -1.6325 0.43836 0.4179 0.95313
3 226 -0.027491 -0.46219 -1.4789 1.1591 1.4227 0.72381
3 227 0.71806 0.89044 0.13616 -0.74059 -1.3577 -1.1277
3 228 -0.70095 -0.44379 0.052026 -0.80896 -0.1605 -0.38861
3 229 -1.1069 -1.416 -1.3444 0.82761 0.77191 1.0976
3 230 -0.43279 -1.1633 -0.93589 0.21097 0.084431 0.19729
3 231 -1.0146 -0.86796 -0.3366 -0.81302 -0.0012574 -0.50818
3 232 1.136 0.19608 0.59241 -0.40002 -0.20649 -0.024662
3 233 -0.33243 -0.51251 -0.43345 -0.24699 -0.57041 -0.80021
3 234 0.79363 1.0131 1.1585 0.37029 0.45268 0.46648
3 235 -0.28748 -0.1181 0.34825 -0.52109 0.13628 -0.75768
3 236 -0.46505 -0.40333 -0.34169 0.54827 0.56666 0.41411
3 237 -0.3878 -1.0438 -0.281 -0.73794 -0.40638 -0.57164
3 238 -0.56864 -1.1174 -0.40206 -0.25266 -0.47322 -0.034639
3 239 0.25807 0.011661 -0.92174 -0.11299 -0.34679 -0.39833
3 240 -0.38352 -0.35415 -0.30775 -0.10329 0.80976 0.46939
3 241 -2.1804 -1.9126 -2.5103 1.2797 1.1116 0.15612
3 242 -0.58636 -1.2011 -0.67033 -0.009193 0.39094 0.36644
3 243 -0.97639 -1.6811 -1.4227 0.28271 -0.12992 0.13106
3 244 -0.94349 0.81263 0.37463 0.082557 0.21253 -0.12182
3 245 1.3032 1.4521 1.2894 0.55275 -0.068739 0.73846
3 246 -0.63965 -0.51901 -0.20763 -0.87869 -1.23 -0.4119
3 247 -1.5 -1.542 -1.486 -0.29408 -0.48627 -0.65749
3 248 -0.81859 -2.0153 -2.2189 -0.43284 0.33989 0.23531
3 249 -2.1836 -0.84503 -0.72708 0.46957 -0.03987 -0.062813
3 250 0.079146 -1.4446 -0.87088 0.013808 0.11352 1.0973
3 251 1.2545 1.2925 0.43398 1.146 0.65654 -0.37587
3 252 -0.54937 -0.72511 -1.1387 -1.2843 -1.3118 -0.91445
3 253 -0.23032 0.10277 0.25954 0.065923 0.42164 0.58962
3 254 1.2437 0.59089 1.4021 -0.32914 -1.0171 -0.48013
3 255 -0.24053 0.03371 -0.12792 0.81552 0.21363 0.018939
3 256 0.55059 -0.39311 -0.3349 -0.26177 0.29136 0.807
3 257 0.30282 -0.044099 -0.43384 -0.18473 -0.3364 0.13176
3 258 0.85219 0.29151 0.69456 -0.15107 -1.2714 -0.6986
3 259 -1.2353 -0.80608 -1.1237 0.035801 0.12984 0.26259
3 260 -1.4731 -1.1653 -0.2859 0.31171 -0.022665 -0.092602
3 261 -1.1725 -1.6131 -1.4003 0.57344 0.3615 0.51111
3 262 -1.9265 -1.335 -0.98274 0.25349 -0.19357 0.11122
3 263 -0.5241 0.42696 0.015652 1.0485 0.57275 0.90613
3 264 0.030405 0.59588 0.42966 0.30705 0.91962 0.36091
3 265 0.46626 1.1938 1.2811 0.19805 1.0081 0.66208
3 266 0.017925 1.4552 1.8766 0.22209 0.27114 0.60042
3 267 0.73514 0.13389 -0.16331 -0.80672 -1.0099 -0.54949
3 268 -0.10866 0.027162 -0.37046 1.4018 0.67266 1.044
3 269 -0.72122 -0.63007 -0.79746 -0.085118 0.1922 0.25351
3 270 0.061825 -1.0012 -1.0251 -0.47027 -1.3868 -0.75439
3 271 0.21597 -0.26019 -0.56929 0.36247 1.0549 0.48531
3 272 -0.70011 -1.01 -1.4869 -1.2257 -0.78333 -0.89322
3 273 0.78497 0.027573 0.5982 -0.23978 0.52958 0.61869
3 274 0.3241 0.44757 -0.17168 0.4477 -0.19796 0.35262
3 275 1.596 0.64516 0.33673 0.31845 -0.018092 -0.13982
3 276 -0.7444 -0.072681 -0.59171 0.52182 1.2334 0.2967
3 277 0.4095 0.99847 1.2057 -0.54879 -0.6762 -0.64843
3 278 -0.58006 -0.83916 0.018568 -0.21705 0.14453 -0.5456
3 279 -0.21982 -0.54624 -0.37804 1.3875 0.91867 0.61867
3 280 0.49149 0.53958 0.28108 -0.54757 -1.0548 -0.74712
3 281 0.084386 0.10059 0.064615 0.070463 -0.67765 -0.98221
3 282 -0.55836 0.22478 -0.17869 1.3893 0.51737 0.84399
3 283 -1.5065 -0.32425 -0.18187 -0.62873 -1.3393 -0.9526
3 284 0.31297 0.86098 0.3241 -0.53813 -0.40166 -0.68106
3 285 -0.070661 -0.74995 -0.68843 -0.25996 -0.72264 -0.44154
3 286 1.3814 0.42119 0.99832 -0.22249 -0.080391 -0.66888
3 287 0.23341 0.89554 0.37649 -1.2738 -1.7129 -1.6166
3 288 -0.3201 1.0015 0.28464 0.32843 0.0085786 -0.088083
3 289 -0.87994 -1.6454 -1.8594 -0.34638 -0.14625 -0.29123
3 290 -0.66145 -1.651 -0.83745 -0.44322 0.099436 -0.2712
3 291 -0.12544 -0.66603 0.3283 0.76201 0.5101 0.63694
3 292 1.0049 0.70887 0.23145 0.53936 -0.029773 -0.13336
3 293 0.12982 -0.13476 -0.2178 0.2771 -0.13269 0.033958
3 294 -0.48004 0.76356 0.10689 0.461 0.4742 0.23386
3 295 -0.70466 -0.78036 -0.87337 0.80206 0.61655 0.4219
3 296 -0.043287 -0.7422 -1.1964 -0.20577 -0.034202 -0.01175
3 297 0.52625 0.22298 1.0026 0.37887 1.3182 0.55953
3 298 0.56387 1.3967 0.87405 -0.010352 -0.91903 -0.77687
3 299 0.022514 0.8461 1.1152 -0.32195 -0.69699 -0.15633
3 300 0.92846 0.74201 1.3126 -0.11849 -0.10833 0.079145
4 1 -1.553 -0.12398 -0.95178 0.49901 0.80759 0.51859
4 2 -0.48786 -0.01738 0.23965 1.0995 1.5872 0.28629
4 3 -0.55483 0.91703 0.29147 -0.35367 -0.78518 -0.40872
4 4 -0.52261 -0.16452 -0.46777 0.81998 -0.012533 0.18477
4 5 -0.58466 -1.1496 -0.72787 0.86541 -0.73547 -0.043724
4 6 -0.35381 -0.17001 -0.5974 -0.16576 0.32996 0.19079
4 7 0.18719 -0.12372 -0.33566 0.64105 0.55775 0.82812
4 8 0.49211 -0.33617 0.64442 0.7769 1.5265 1.0256
4 9 -0.37678 0.86624 1.4372 -0.023654 -0.035171 -0.081815
4 10 0.53036 -0.8682 -0.43577 0.12806 0.21189 0.52261
4 11 0.65747 0.40693 0.77265 -0.12029 -0.50726 -0.48753
4 12 0.56345 0.25085 0.61611 0.97226 0.18239 0.42315
4 13 0.35783 -1.1638 -0.60756 0.43555 0.47377 0.088403
4 14 -0.34836 0.49529 -0.046688 0.24316 0.15447 0.072387
4 15 -1.3027 -0.83903 -1.1838 -0.82521 0.21706 -0.046732
4 16 0.17417 -0.62414 -0.47838 -0.43441 -0.70244 -1.0181
4 17 -0.49048 -0.044211 -0.85543 -0.47656 -0.022968 -0.4655
4 18 -0.45441 -0.42369 -0.97366 0.024412 -0.61484 0.36519
4 19 -0.62912 0.1506 -0.28231 -0.55975 -1.4841 -0.69182
4 20 -0.99293 -1.1106 -0.57573 -0.55452 -0.24578 -0.34753
4 21 -0.98597 -0.84447 -0.58404 -1.1025 -0.28342 -0.85283
4 22 -0.74386 -0.21471 0.14918 -0.83967 -0.6755 -0.8004
4 23 -0.66353 -1.5883 -0.61384 0.68666 0.075609 0.45186
4 24 0.17316 -0.22507 0.10449 1.0565 1.7758 0.52549
4 25 0.37824 0.35682 0.63656 0.74974 1.1547 0.87367
4 26 -0.47654 0.85503 -0.162 1.0252 1.2603 1.2581
4 27 1.1908 0.12925 -0.15179 0.59603 0.48544 0.67456
4 28 0.1911 0.1456 -0.25359 1.1378 1.34 0.77945
4 29 -0.10885 -0.8009 -0.34176 -0.39892 0.36932 -0.50892
4 30 -1.993 -0.053927 -0.97504 0.56137 -0.052878 0.86929
4 31 -0.57016 -0.88834 -0.84154 -0.84452 0.070539 -0.50113
4 32 -0.46068 -0.80315 -1.243 0.35956 -0.27385 -0.091762
4 33 -0.19489 -0.95489 -0.86464 -0.21539 0.048128 0.27944
4 34 -0.70654 0.53795 0.67697 -0.60863 -0.5658 -0.54152
4 35 0.074477 0.9725 2.1402 -0.50285 0.52776 0.51772
4 36 0.42171 1.5501 0.70868 0.67701 1.2158 0.24809
4 37 0.30514 1.2396 0.65138 0.74364 0.91261 0.9002
4 38 0.37568 0.14462 0.72131 0.34513 0.057714 -0.12766
4 39 0.8034 0.93122 0.58736 -1.0225 -1.1653 -0.8967
4 40 1.5221 -0.066149 0.43437 -0.74903 -1.1406 -1.176
4 41 1.6887 0.80941 0.46308 0.76196 1.0675 0.1485
4 42 -0.44221 -0.66623 -0.14335 -0.3381 -0.51493 -0.16819
4 43 -1.1465 -0.85769 0.065016 -0.57106 -0.68645 -0.095888
4 44 0.60577 1.4945 1.4389 -0.23534 0.28164 -0.41292
4 45 -0.079517 0.74203 0.4784 0.28206 -0.052629 0.24334
4 46 -1.2622 -0.43034 -0.90008 -0.013554 -0.85375 -0.92121
4 47 -0.68909 -0.6643 -0.97343 -0.631 -0.65093 -1.2365
4 48 -1.0868 -0.64628 -1.0543 -0.62198 -0.10141 0.11434
4 49 -0.68045 0.092493 -0.36297 0.37753 0.76051 0.66797
4 50 -1.5888 -1.9777 -1.923 0.54987 0.55867 -0.013999
4 51 -0.63709 0.017378 -0.32767 0.4191 0.46319 0.33988
4 52 0.27839 -0.11118 -0.059025 -1.5623 -0.48344 -0.39009
4 53 0.92896 1.8549 0.97944 0.66961 0.47598 0.33458
4 54 0.26084 -0.067631 0.26496 -0.69504 -1.1066 -0.94441
4 55 -0.058381 -1.2789 -0.67322 0.4692 0.18688 0.51706
4 56 -1.0435 -2.0514 -1.4065 -1.2009 -0.46464 -0.99599
4 57 0.10618 0.34449 0.20775 -0.39837 -0.42935 -0.37613
4 58 0.36458 0.65865 0.7658 -0.35941 -0.58379 -0.50667
4 59 1.519 0.087993 0.32786 -0.73458 -0.99208 -1.4919
4 60 2.7907 1.8177 2.3782 -0.52118 -1.2273 -0.79909
4 61 0.31567 0.61502 0.14368 -1.1521 -0.63646 -0.45234
4 62 0.90325 1.42 1.2812 0.55486 0.56161 0.85954
4 63 0.14769 1.4596 1.1089 -0.26911 -0.31006 -0.32967
4 64 0.91165 0.079671 0.37039 0.37248 -0.15181 0.45383
4 65 1.3952 0.84325 0.61561 0.4695 0.39859 -0.22664
4 66 -0.46491 0.16968 0.23635 -0.27633 -0.86138 -0.35805
4 67 0.47113 0.52797 -0.048539 -0.6809 -0.062718 -0.069907
4 68 -0.4053 -1.3851 -1.141 -0.49457 -1.1657 -0.743
4 69 0.38198 1.1699 0.60317 -0.50197 -0.57969 -0.43602
4 70 -0.74054 -0.60318 -0.9123 2.0892 2.2637 1.2161
4 71 -0.79937 -0.85698 -2.0746 0.8577 1.1624 0.63136
4 72 -0.1703 -0.9714 -1.0142 -0.5527 -0.31334 -0.38231
4 73 -0.70753 -0.5137 -0.73716 0.044279 0.6368 0.4608
4 74 0.10715 -0.73392 -0.25399 -0.47863 -0.66238 -0.58104
4 75 1.3613 1.001 0.50567 -0.3133 -0.23412 0.35519
4 76 0.71068 1.1044 1.3224 0.30958 -0.48782 -0.33016
4 77 0.53759 1.071 1.1246 -0.25974 -0.79533 -0.15684
4 78 -0.38724 -0.35439 -0.60464 0.22534 -0.138 -0.28343
4 79 1.4148 0.96711 0.41411 0.16603 0.38505 -0.68161
4 80 -0.28373 1.3532 0.66454 0.088761 0.92005 -0.043896
4 81 0.67698 0.28177 0.54647 -0.79928 -1.152 -0.2094
4 82 0.3744 -0.26898 -0.39012 -1.3362 -1.8184 -1.4126
4 83 0.87184 1.162 0.74397 0.74734 1.839 1.5163
4 84 -0.47664 0.08127 -0.043397 0.5954 0.40891 0.53222
4 85 -0.53888 -0.16216 -0.0066014 0.37627 0.56707 0.20495
4 86 0.54744 0.0092398 0.044369 0.742 -0.10017 0.3593
4 87 0.20728 -0.17312 -1.0005 1.25 0.3102 0.57651
4 88 -1.1675 -0.87783 -0.55904 0.71714 1.7202 1.1471
4 89 -0.042737 -0.98544 -1.3373 -0.58262 -0.69984 -0.52715
4 90 0.75928 1.4269 0.67469 1.8395 1.3464 1.066
4 91 0.69133 0.30023 0.67711 1.1692 0.32666 1.0145
4 92 0.42154 0.78622 0.92798 0.086405 0.54193 0.43255
4 93 0.23548 -0.71249 -0.55627 0.34597 -0.49158 0.039406
4 94 0.14356 0.084908 0.71241 1.8292 1.5544 1.0948
4 95 -0.55562 -0.61431 -0.63879 -0.57683 -0.40086 -0.71107
4 96 -0.14703 -0.93982 -0.68868 -1.1901 -0.44595 -0.54104
4 97 1.4908 0.41782 0.38362 1.269 1.2009 1.0755
4 98 -0.02951 0.026437 -0.055733 -0.27377 -0.29825 -0.61305
4 99 -0.7233 -0.92839 -0.49172 0.95942 1.8516 1.4108
4 100 -1.6082 -1.4321 -1.2975 0.69362 0.4768 0.18231
4 101 -0.21711 -1.1685 -0.95567 -0.25659 -0.5597 -0.83776
4 102 -2.1148 -1.7282 -1.2255 0.68022 0.80112 0.53571
4 103 -0.37395 -0.63859 -0.45209 0.90452 0.64594 0.53735
4 104 1.1806 0.2274 0.793 0.19652 -0.16346 -0.24957
4 105 0.55182 1.3918 0.91574 -0.56879 -0.61261 -0.52777
4 106 -1.0216 -0.73235 -1.5881 -0.19118 -0.076016 -0.67021
4 107 0.041977 -0.17429 0.089256 -0.55563 -0.74755 -0.27299
4 108 1.4117 -0.13875 0.81867 -0.27543 0.033333 -0.13324
4 109 -0.89545 -0.82507 -0.79797 -1.6739 -0.77061 -0.7599
4 110 0.5888 -0.33781 0.29554 -0.6817 -0.70702 -0.053907
4 111 -0.75874 -0.64395 0.34338 0.082636 -0.47848 0.10725
4 112 -0.88693 -0.79358 -0.28391 1.0453 0.98813 0.44015
4 113 -0.5917 -0.6813 -0.84022 -0.182 -0.33734 0.038842
4 114 -1.1228 -0.94628 -0.69464 0.48026 0.27304 0.12821
4 115 -1.1662 -0.52139 -1.0168 0.82375 0.43552 0.55564
4 116 -0.52311 -0.7102 -0.20409 0.5171 0.59328 0.2469
4 117 0.76241 0.60857 0.77871 0.33599 0.39046 0.073647
4 118 -1.1911 -0.5867 -0.64804 -0.00035479 -0.030425 0.54616
4 119 0.27464 0.28563 0.45944 0.0045023 0.086035 0.22932
4 120 2.3267 0.85055 0.29666 -0.54818 -0.12471 -0.25432
4 121 0.96531 1.7725 0.99658 -1.1813 -0.9113 -1.2266
4 122 0.63468 0.062643 -0.046774 0.11984 -0.62081 -0.4424
4 123 -0.41503 0.36428 0.32724 0.29849 1.1485 1.1584
4 124 -1.1839 -0.045791 -0.67332 0.21471 0.75874 0.39269
4 125 -0.38988 -0.010091 0.53952 -0.48938 0.15664 -0.24297
4 126 0.38796 0.15883 0.066151 -0.12401 -0.66924 -0.45624
4 127 -1.4945 -1.1948 -1.2366 -0.49972 0.085324 -0.68547
4 128 0.10884 -0.25429 0.18844 -0.56709 0.11653 0.33581
4 129 1.7456 1.8977 1.2225 1.272 1.6763 1.1319
4 130 0.76152 1.1168 1.1162 1.556 1.6598 0.97793
4 131 -0.3027 -0.10597 0.69189 0.31879 0.83366 -0.10252
4 132 0.093163 0.19803 0.115 -0.20821 0.38996 0.0086237
4 133 -0.10503 0.81438 0.69207 0.42931 0.078848 0.66822
4 134 1.1372 1.7163 1.4279 0.26338 0.055611 0.41588
4 135 0.30085 -0.57061 -0.4073 0.027216 -0.65994 0.30095
4 136 -1.4657 -1.8108 -1.5553 0.8168 -0.045525 -0.40276
4 137 -0.56919 -0.80041 -0.25985 -0.19668 -0.33648 -0.20837
4 138 0.83683 1.2154 1.0036 0.16347 0.22887 0.050261
4 139 -0.8089 -0.61355 -1.3191 -0.33969 -0.43735 -0.71529
4 140 0.1044 -0.59525 -0.45526 -0.75493 -0.17182 -0.32737
4 141 0.62133 0.47928 0.52629 0.33979 0.1895 -0.2093
4 142 1.4309 1.4054 0.75001 0.41423 -0.71919 -0.52105
4 143 0.12887 1.0689 0.21021 -0.50709 -0.61807 -0.55565
4 144 0.50706 0.47286 0.66159 -0.079046 0.18324 -0.078798
4 145 -0.69348 -0.79809 -0.7933 0.24847 1.3392 0.84271
4 146 -0.046293 0.62559 0.25133 -0.071132 -0.30391 0.37319
4 147 0.23162 0.28282 0.69422 0.40709 0.3688 0.090622
4 148 1.1144 0.66985 1.1241 -0.2468 -1.2904 -0.23832
4 149 -0.067021 0.36576 -0.19773 0.061575 0.98504 1.2692
4 150 -0.61807 -0.70348 -0.16979 -0.49222 0.25023 -0.20407
4 151 0.65943 0.66612 0.14979 0.0053015 0.34087 -0.69344
4 152 1.0034 0.9578 0.95666 -0.38796 -1.3377 -0.42208
4 153 0.84969 0.19849 0.53587 -0.52947 0.17261 -0.0035065
4 154 -1.1286 -0.29274 -0.82054 -1.4795 -0.04115 -0.65179
4 155 0.52326 -0.15815 0.026303 -2.0302 -1.652 -0.99436
4 156 0.40939 0.45939 0.54328 0.48953 0.24475 0.83501
4 157 0.85781 1.2865 0.94907 0.052199 -0.083596 -0.060289
4 158 0.47904 1.0452 1.8412 -0.36991 -1.1123 -0.56859
4 159 1.8271 0.87641 1.2252 -0.75284 -1.5277 -0.81394
4 160 0.24414 0.26013 0.17491 -0.1632 0.0011254 -0.26629
4 161 0.65367 0.10474 0.71186 -1.15 -0.41938 -0.40468
4 162 0.17857 0.068771 0.42271 -0.81209 -0.34349 -0.16844
4 163 -0.60997 -0.76289 -0.75872 0.44566 0.96155 0.23427
4 164 -0.3345 -1.6835 -1.2055 0.2648 -0.17859 0.67302
4 165 0.095774 0.11693 0.28884 0.45179 0.71698 0.40338
4 166 -0.37492 -0.16681 -0.48725 0.31216 0.15191 0.41579
4 167 0.72752 1.1683 -0.28393 -0.019821 -0.3007 -0.89849
4 168 -0.67567 -0.73832 -0.43036 -0.24998 -0.68944 0.10169
4 169 0.91152 1.5246 1.5222 -1.1232 -0.69781 -0.82749
4 170 0.9105 0.28094 0.27865 -0.77087 -0.5492 -0.93053
4 171 -0.45884 -0.20963 -0.13726 -1.2587 -0.60039 -0.78113
4 172 0.29542 -0.24566 -0.12372 -0.33842 -0.28495 -0.24681
4 173 -0.75472 0.33895 0.43731 -0.60835 -0.33598 -0.59936
4 174 0.26062 1.1817 1.0533 -1.2373 -0.80225 -0.56859
4 175 -0.056759 -0.053383 0.21351 -0.44706 -1.0135 -0.68289
4 176 0.51757 1.0867 0.70658 0.8319 0.4347 0.04821
4 177 0.23858 0.15577 0.33683 -0.79176 -0.71721 -0.51592
4 178 0.95032 0.97474 0.43386 -0.93206 -1.1547 -1.0078
4 179 -0.46536 -0.72244 -0.33794 1.2624 0.41335 0.74137
4 180 -1.1802 -0.74236 -0.16936 0.53862 0.90852 0.8605
4 181 -1.1343 -0.99238 -0.72616 1.0639 1.5344 0.97169
4 182 1.3378 1.4554 0.9096 0.54718 0.38253 -0.08987
4 183 1.2642 1.4897 1.307 -0.10024 -0.27894 0.29595
4 184 0.66925 1.4733 1.0091 -0.32729 -0.60344 -0.36414
4 185 1.2058 0.12068 -0.2166 0.21266 0.35557 0.043947
4 186 -1.2292 -0.54498 -0.61122 -0.59373 -0.29779 0.043605
4 187 0.58548 0.20531 1.1398 -1.1014 0.0090084 -0.75347
4 188 0.26201 0.55447 -0.020905 0.26353 -0.34457 -0.44911
4 189 -0.99805 -0.45543 -0.62546 2.0723 1.6389 2.0622
4 190 -0.73734 -0.43833 -0.53187 -0.66182 -0.32682 0.16344
4 191 -0.0032893 -0.69598 -0.77659 -0.59166 -0.63746 -0.25724
4 192 0.53346 -0.14344 -0.21704 -0.0098079 0.084024 -0.1236
4 193 1.0731 1.0706 0.81431 -0.10362 -0.91499 -0.29091
4 194 0.64543 0.71813 1.2032 -0.69099 -0.2396 -0.049818
4 195 -0.93164 -1.9899 -1.3082 0.44849 0.80524 0.054449
4 196 0.19448 -0.31211 -0.11219 0.93562 0.71259 0.34159
4 197 0.03556 0.36231 -0.26906 0.92032 0.35551 -0.019546
4 198 -0.074502 -0.57169 -0.59639 0.87613 0.69729 0.80399
4 199 -0.018324 -0.20447 -0.20326 0.20014 0.063989 0.70211
4 200 -0.34632 -0.83492 -0.44357 1.9054 1.4641 1.2907
4 201 -0.79506 -0.66506 -0.37316 -0.27486 -0.11435 0.66125
4 202 -0.79815 -1.3332 -0.84075 0.92168 1.3246 1.5017
4 203 0.10384 -0.5994 -0.45739 -0.16074 0.47244 0.4914
4 204 -0.011355 -0.076424 0.075483 -0.97906 -0.96971 -0.47196
4 205 0.89703 0.28249 0.26816 -0.96515 -1.0247 -0.51687
4 206 -1.0908 -1.0741 -0.91186 1.3573 0.58885 1.3506
4 207 -1.2956 -1.5154 -2.1163 0.086146 0.38513 0.36096
4 208 -1.4305 -1.3694 -0.65495 -0.12139 0.0072711 -0.042558
4 209 -0.75218 -0.50735 -0.65338 0.64644 1.0046 0.39241
4 210 -1.1607 -0.30662 -0.87648 0.30323 1.0781 0.20353
4 211 -1.1088 -0.26573 0.37727 0.70014 0.23724 -0.0060555
4 212 -1.3613 -1.0479 -0.99575 -0.1845 0.19884 -0.37337
4 213 1.3981 0.69361 1.2333 1.3382 0.83948 0.71524
4 214 -0.4126 -1.1692 -1.5453 -0.66626 0.18433 0.19553
4 215 -1.0312 -0.88243 -0.66912 -0.72898 -1.1075 -0.93788
4 216 -0.56638 -1.3083 -0.83298 -0.10754 0.12606 0.25027
4 217 -1.381 -0.12154 -0.87309 -0.11767 0.40333 0.86165
4 218 -0.82152 -0.88297 -0.44671 0.097292 -0.072977 0.52454
4 219 -0.93102 -0.76809 -0.81007 0.34218 -0.51446 -0.38561
4 220 -0.31539 1.0408 1.1978 0.43928 -0.29049 -0.073606
4 221 1.1297 0.69904 1.1963 0.62833 0.877 0.15257
4 222 0.25243 0.57058 0.58031 0.089056 0.6325 0.31935
4 223 0.81148 -0.8021 -0.26175 0.97126 0.45426 0.85236
4 224 -0.59282 -0.48462 -0.89055 1.1007 1.4969 0.98481
4 225 0.042168 0.20213 0.6591 0.16628 0.010705 0.41903
4 226 0.40807 0.79585 1.1062 0.14265 0.82919 0.56912
4 227 1.5746 0.77153 0.12763 -0.2472 -0.50373 0.72971
4 228 -0.38634 -1.1888 -0.79494 -0.34259 -0.1075 0.047306
4 229 0.77205 -0.089153 0.06078 0.63485 -0.10936 -0.43006
4 230 -1.6324 -2.1634 -1.1771 -1.1574 -0.30113 -0.88935
4 231 -0.48654 -0.0061112 0.70443 -0.51435 -0.23381 0.31954
4 232 1.2357 0.91239 0.99489 0.45858 0.1797 0.57369
4 233 0.021557 -0.18746 0.14525 -0.56551 -0.60252 -0.5801
4 234 -0.27961 -0.83682 -0.63248 -0.28188 -0.36283 -0.1262
4 235 1.9977 0.85686 1.3637 0.082857 1.0939 1.2728
4 236 1.2604 0.54739 0.76726 0.78071 0.33638 0.58881
4 237 -0.25954 -0.70222 -0.45705 -0.67816 -0.47773 -0.25338
4 238 -0.29737 -0.11007 -0.14606 -0.41523 -0.5225 -0.51887
4 239 0.2082 1.2022 0.29546 0.62196 0.66147 0.35613
4 240 -0.20174 0.05484 -0.029508 0.49293 -0.79769 -0.14823
4 241 0.96973 1.5315 1.1367 0.32085 -0.093143 -0.18658
4 242 0.65479 1.0013 0.88588 -0.14968 0.30435 -0.3396
4 243 0.66903 0.58239 0.63279 -0.71917 -0.16338 0.45639
4 244 -1.5504 -0.95121 -1.2985 -0.30746 -0.20868 -0.86666
4 245 0.81367 0.44577 0.78103 -0.77227 -0.60639 -0.59195
4 246 1.3504 1.1299 0.71338 -0.10987 -0.65526 0.12954
4 247 -1.0707 -0.79375 -0.41265 -0.16538 0.43268 -0.034907
4 248 2.1249 2.1386 1.3904 1.4399 1.5807 0.79362
4 249 0.41047 -0.035321 0.15609 -0.24388 0.75795 -0.017334
4 250 -0.24639 0.79082 -0.35847 0.17533 1.0542 1.3135
4 251 1.5688 0.66207 1.3665 0.92482 0.36299 0.99892
4 252 0.91551 2.3477 1.3862 -1.1086 -1.4856 -0.9532
4 253 -0.40739 -0.72009 -0.37758 0.0080494 0.74063 0.65947
4 254 0.5617 -0.34408 -0.045645 -0.033656 0.35374 0.24595
4 255 0.52802 -0.26096 0.44739 -0.98006 -0.88631 0.2287
4 256 -0.084745 -0.23915 -0.025168 -0.037066 -0.98561 -0.097489
